2017-05-22 23:45:19.081117 , Temp:  ,UV: ,Knob: 
2017-05-23 00:57:40.465038 , 35.895 ,0.0 ,639
2017-05-23 00:57:50.524575 , 35.895 ,0.0 ,639
2017-05-23 00:58:00.584137 , 35.895 ,0.0 ,639
2017-05-23 00:58:10.643721 , 35.895 ,0.0 ,639
2017-05-23 00:58:20.702857 , 35.895 ,0.0 ,639
2017-05-23 00:58:30.762423 , 35.895 ,0.0 ,639
2017-05-23 00:58:40.821996 , 35.895 ,0.0 ,639
2017-05-23 00:58:50.881641 , 37.362 ,0.0 ,639
2017-05-23 00:59:00.940783 , 35.895 ,0.0 ,639
2017-05-23 00:59:11.007579 , 35.895 ,0.0 ,639
2017-05-23 00:59:21.053549 , 35.895 ,0.0 ,639
2017-05-23 00:59:31.119216 , 36.384 ,0.0 ,639
2017-05-23 00:59:41.184706 , 36.384 ,0.0 ,639
2017-05-23 00:59:51.238205 , 35.895 ,0.0 ,639
2017-05-23 01:00:01.297549 , 36.384 ,0.0 ,639
2017-05-23 01:00:11.357027 , 35.407 ,0.0 ,639
2017-05-23 01:00:21.416631 , 35.895 ,0.0 ,639
2017-05-23 01:00:31.476159 , 36.384 ,0.0 ,639
2017-05-23 01:00:41.535495 , 35.895 ,0.0 ,639
2017-05-23 01:00:51.594997 , 35.895 ,0.0 ,639
2017-05-23 01:01:01.654693 , 34.918 ,0.0 ,639
2017-05-23 01:01:11.714153 , 35.895 ,0.0 ,639
2017-05-23 01:01:21.773519 , 35.407 ,0.0 ,639
2017-05-23 01:01:31.832846 , 35.895 ,0.0 ,639
2017-05-23 01:01:41.892364 , 35.895 ,0.0 ,639
2017-05-23 01:01:51.951862 , 35.407 ,0.0 ,639
2017-05-23 01:02:02.011418 , 35.895 ,0.0 ,639
2017-05-23 01:02:12.070742 , 35.895 ,0.0 ,639
2017-05-23 01:02:22.130308 , 35.895 ,0.0 ,639
2017-05-23 01:02:32.189781 , 35.895 ,0.0 ,639
2017-05-23 01:02:42.249174 , 35.895 ,0.0 ,639
2017-05-23 01:02:52.303637 , 35.895 ,0.0 ,639
2017-05-23 01:03:02.368248 , 35.895 ,0.0 ,639
2017-05-23 01:03:12.427665 , 35.895 ,0.0 ,639
2017-05-23 01:03:22.487493 , 35.895 ,0.0 ,639
2017-05-23 01:03:32.546640 , 36.384 ,0.0 ,639
2017-05-23 01:03:42.606137 , 35.407 ,0.0 ,639
2017-05-23 01:03:52.665667 , 35.895 ,0.0 ,639
2017-05-23 01:04:02.725132 , 35.895 ,0.0 ,639
2017-05-23 01:04:12.784582 , 36.384 ,0.0 ,639
2017-05-23 01:04:22.844066 , 36.384 ,0.0 ,639
2017-05-23 01:04:32.903790 , 36.384 ,0.0 ,639
2017-05-23 01:04:42.963076 , 36.384 ,0.0 ,639
2017-05-23 01:04:53.022586 , 36.384 ,0.0 ,639
2017-05-23 01:05:03.081885 , 35.895 ,0.0 ,639
2017-05-23 01:05:13.141305 , 35.407 ,0.0 ,639
2017-05-23 01:05:23.201597 , 35.895 ,0.0 ,639
2017-05-23 01:05:33.260480 , 35.895 ,0.0 ,639
2017-05-23 01:05:43.319759 , 35.895 ,0.0 ,639
2017-05-23 01:05:53.379294 , 35.895 ,0.0 ,639
2017-05-23 01:06:03.438923 , 36.384 ,0.0 ,595
2017-05-23 01:06:13.498418 , 34.918 ,0.0 ,595
2017-05-23 01:06:23.557803 , 35.895 ,0.0 ,595
2017-05-23 01:06:33.617399 , 35.895 ,0.0 ,595
2017-05-23 01:06:43.673621 , 35.895 ,0.0 ,595
2017-05-23 01:06:53.736100 , 35.895 ,0.0 ,595
2017-05-23 01:07:03.795689 , 36.384 ,0.0 ,595
2017-05-23 01:07:13.853636 , 36.384 ,0.0 ,595
2017-05-23 01:07:23.914670 , 35.895 ,0.0 ,595
2017-05-23 01:07:33.974068 , 35.407 ,0.0 ,595
2017-05-23 01:07:44.033709 , 36.384 ,0.0 ,595
2017-05-23 01:07:54.083634 , 35.895 ,0.0 ,595
2017-05-23 01:08:04.152570 , 36.384 ,0.0 ,595
2017-05-23 01:08:14.212058 , 35.895 ,0.0 ,595
2017-05-23 01:08:24.271541 , 35.895 ,0.0 ,595
2017-05-23 01:08:34.331011 , 35.895 ,0.0 ,595
2017-05-23 01:08:44.390494 , 36.384 ,0.0 ,595
2017-05-23 01:08:54.450063 , 35.895 ,0.0 ,595
2017-05-23 01:09:04.509348 , 36.384 ,0.0 ,595
2017-05-23 01:09:14.568819 , 35.895 ,0.0 ,595
2017-05-23 01:09:24.628331 , 35.895 ,0.0 ,595
2017-05-23 01:09:34.687839 , 35.895 ,0.0 ,595
2017-05-23 01:09:44.747472 , 35.895 ,0.0 ,595
2017-05-23 01:09:54.806833 , 35.895 ,0.0 ,595
2017-05-23 01:10:04.866209 , 35.895 ,0.0 ,595
2017-05-23 01:10:14.925863 , 35.895 ,0.0 ,595
2017-05-23 01:10:24.985273 , 35.895 ,0.0 ,595
2017-05-23 01:10:35.044716 , 35.895 ,0.0 ,595
2017-05-23 01:10:45.104407 , 35.895 ,0.0 ,595
2017-05-23 01:10:55.163803 , 35.895 ,0.0 ,595
2017-05-23 01:11:05.223105 , 35.895 ,0.0 ,595
2017-05-23 01:11:15.282620 , 35.895 ,0.0 ,595
2017-05-23 01:11:25.342094 , 35.895 ,0.0 ,595
2017-05-23 01:11:35.401626 , 35.895 ,0.0 ,595
2017-05-23 01:11:45.460898 , 36.384 ,0.0 ,595
2017-05-23 01:11:55.520438 , 35.895 ,0.0 ,595
2017-05-23 01:12:05.580029 , 36.384 ,0.0 ,595
2017-05-23 01:12:15.639580 , 35.895 ,0.0 ,595
2017-05-23 01:12:25.693649 , 35.895 ,0.0 ,595
2017-05-23 01:12:35.758488 , 35.895 ,0.0 ,595
2017-05-23 01:12:45.817965 , 36.384 ,0.0 ,595
2017-05-23 01:12:55.877323 , 35.895 ,0.0 ,595
2017-05-23 01:13:05.936849 , 35.895 ,0.0 ,595
2017-05-23 01:13:15.996475 , 35.407 ,0.0 ,595
2017-05-23 01:13:26.055924 , 35.895 ,0.0 ,595
2017-05-23 01:13:36.115313 , 35.895 ,0.0 ,595
2017-05-23 01:13:46.174864 , 35.895 ,0.0 ,595
2017-05-23 01:13:56.234355 , 35.895 ,0.0 ,595
2017-05-23 01:14:06.293723 , 35.895 ,0.0 ,595
2017-05-23 01:14:16.353300 , 35.895 ,0.0 ,595
2017-05-23 01:14:26.412759 , 36.384 ,0.0 ,595
2017-05-23 01:14:36.472144 , 35.895 ,0.0 ,595
2017-05-23 01:14:46.531619 , 35.895 ,0.0 ,595
2017-05-23 01:14:56.591096 , 35.895 ,0.0 ,595
2017-05-23 01:15:06.650595 , 35.895 ,0.0 ,595
2017-05-23 01:15:16.710144 , 36.384 ,0.0 ,595
2017-05-23 01:15:26.769508 , 35.895 ,0.0 ,595
2017-05-23 01:15:36.828854 , 35.895 ,0.0 ,595
2017-05-23 01:15:46.888341 , 35.895 ,0.0 ,595
2017-05-23 01:15:56.947945 , 35.895 ,0.0 ,595
2017-05-23 01:16:07.007466 , 36.384 ,0.0 ,842
2017-05-23 01:16:17.066862 , 36.384 ,0.0 ,842
2017-05-23 01:16:27.126438 , 36.384 ,0.0 ,842
2017-05-23 01:16:37.185911 , 35.895 ,0.0 ,842
2017-05-23 01:16:47.245446 , 36.384 ,0.0 ,842
2017-05-23 01:16:57.304780 , 36.384 ,0.0 ,842
2017-05-23 01:17:07.364357 , 35.895 ,0.0 ,842
2017-05-23 01:17:17.423739 , 35.895 ,0.0 ,842
2017-05-23 01:17:27.483336 , 35.407 ,0.0 ,842
2017-05-23 01:17:37.542710 , 35.895 ,0.0 ,842
2017-05-23 01:17:47.602259 , 35.895 ,0.0 ,842
2017-05-23 01:17:57.661580 , 35.895 ,0.0 ,842
2017-05-23 01:18:07.721091 , 35.895 ,0.0 ,842
2017-05-23 01:18:17.780654 , 35.895 ,0.0 ,842
2017-05-23 01:18:27.833586 , 36.384 ,0.0 ,842
2017-05-23 01:18:37.899519 , 35.895 ,0.0 ,842
2017-05-23 01:18:47.959026 , 36.384 ,0.0 ,842
2017-05-23 01:18:58.018564 , 36.384 ,0.0 ,842
2017-05-23 01:19:08.077926 , 35.895 ,0.0 ,842
2017-05-23 01:19:18.137520 , 35.895 ,0.0 ,842
2017-05-23 01:19:28.196830 , 35.895 ,0.0 ,842
2017-05-23 01:19:38.256415 , 35.895 ,0.0 ,842
2017-05-23 01:19:48.316010 , 35.895 ,0.0 ,842
2017-05-23 01:19:58.375401 , 35.895 ,0.0 ,842
2017-05-23 01:20:08.434799 , 35.895 ,0.0 ,842
2017-05-23 01:20:18.494436 , 35.895 ,0.0 ,842
2017-05-23 01:20:28.553943 , 35.895 ,0.0 ,842
2017-05-23 01:20:38.613365 , 35.895 ,0.0 ,842
2017-05-23 01:20:48.673299 , 36.384 ,0.0 ,842
2017-05-23 01:20:58.723876 , 37.362 ,0.0 ,842
2017-05-23 01:21:08.783602 , 35.895 ,0.0 ,842
2017-05-23 01:21:18.843543 , 36.384 ,0.0 ,842
2017-05-23 01:21:28.910696 , 35.895 ,0.0 ,842
2017-05-23 01:21:38.970031 , 35.895 ,0.0 ,842
2017-05-23 01:21:49.029602 , 35.895 ,0.0 ,842
2017-05-23 01:21:59.089101 , 35.895 ,0.0 ,842
2017-05-23 01:22:09.148423 , 35.895 ,0.0 ,842
2017-05-23 01:22:19.207996 , 35.895 ,0.0 ,842
2017-05-23 01:22:29.267481 , 35.895 ,0.0 ,842
2017-05-23 01:22:39.326870 , 35.895 ,0.0 ,842
2017-05-23 01:22:49.386382 , 35.895 ,0.0 ,842
2017-05-23 01:22:59.445966 , 35.895 ,0.0 ,842
2017-05-23 01:23:09.505447 , 35.407 ,0.0 ,842
2017-05-23 01:23:19.564838 , 35.895 ,0.0 ,842
2017-05-23 01:23:29.624414 , 35.895 ,0.0 ,842
2017-05-23 01:23:39.683848 , 35.895 ,0.0 ,842
2017-05-23 01:23:49.743213 , 36.384 ,0.0 ,842
2017-05-23 01:23:59.802884 , 35.895 ,0.0 ,842
2017-05-23 01:24:09.862278 , 35.895 ,0.0 ,842
2017-05-23 01:24:19.921756 , 36.384 ,0.0 ,842
2017-05-23 01:24:29.981182 , 35.895 ,0.0 ,842
2017-05-23 01:24:40.033590 , 35.895 ,0.0 ,842
2017-05-23 01:24:50.100143 , 35.895 ,0.0 ,842
2017-05-23 01:25:00.159503 , 36.384 ,0.0 ,842
2017-05-23 01:25:10.219106 , 36.384 ,0.0 ,842
2017-05-23 01:25:20.278448 , 35.407 ,0.0 ,842
2017-05-23 01:25:30.338028 , 35.407 ,0.0 ,842
2017-05-23 01:25:40.397284 , 35.895 ,0.0 ,842
2017-05-23 01:25:50.456840 , 35.895 ,0.0 ,842
2017-05-23 01:26:00.516365 , 35.895 ,0.0 ,842
2017-05-23 01:26:10.575931 , 36.384 ,0.0 ,933
2017-05-23 01:26:20.635413 , 35.895 ,0.0 ,933
2017-05-23 01:26:30.694751 , 36.384 ,0.0 ,933
2017-05-23 01:26:40.754425 , 35.895 ,0.0 ,933
2017-05-23 01:26:50.813716 , 36.384 ,0.0 ,933
2017-05-23 01:27:00.873271 , 35.895 ,0.0 ,933
2017-05-23 01:27:10.932554 , 35.895 ,0.0 ,933
2017-05-23 01:27:20.992224 , 35.895 ,0.0 ,933
2017-05-23 01:27:31.051612 , 36.384 ,0.0 ,933
2017-05-23 01:27:41.111170 , 35.895 ,0.0 ,933
2017-05-23 01:27:51.170530 , 35.895 ,0.0 ,933
2017-05-23 01:28:01.230063 , 36.384 ,0.0 ,933
2017-05-23 01:28:11.289444 , 35.895 ,0.0 ,933
2017-05-23 01:28:21.349001 , 35.895 ,0.0 ,933
2017-05-23 01:28:31.408586 , 35.895 ,0.0 ,933
2017-05-23 01:28:41.467792 , 36.384 ,0.0 ,933
2017-05-23 01:28:51.527430 , 35.895 ,0.0 ,933
2017-05-23 01:29:01.586987 , 35.407 ,0.0 ,933
2017-05-23 01:29:11.646315 , 35.895 ,0.0 ,933
2017-05-23 01:29:21.705921 , 35.895 ,0.0 ,933
2017-05-23 01:29:31.765257 , 35.895 ,0.0 ,933
2017-05-23 01:29:41.824598 , 35.895 ,0.0 ,933
2017-05-23 01:29:51.884290 , 36.384 ,0.0 ,933
2017-05-23 01:30:01.943951 , 35.895 ,0.0 ,933
2017-05-23 01:30:12.003315 , 36.384 ,0.0 ,933
2017-05-23 01:30:22.062648 , 35.895 ,0.0 ,933
2017-05-23 01:30:32.122871 , 35.895 ,0.0 ,933
2017-05-23 01:30:42.181580 , 35.895 ,0.0 ,933
2017-05-23 01:30:52.241021 , 35.407 ,0.0 ,933
2017-05-23 01:31:02.300591 , 35.895 ,0.0 ,933
2017-05-23 01:31:12.360055 , 36.384 ,0.0 ,933
2017-05-23 01:31:22.419551 , 35.895 ,0.0 ,933
2017-05-23 01:31:32.478972 , 36.384 ,0.0 ,933
2017-05-23 01:31:42.538349 , 35.895 ,0.0 ,933
2017-05-23 01:31:52.597911 , 36.384 ,0.0 ,933
2017-05-23 01:32:02.657446 , 35.407 ,0.0 ,933
2017-05-23 01:32:12.716861 , 35.895 ,0.0 ,933
2017-05-23 01:32:22.776158 , 36.384 ,0.0 ,933
2017-05-23 01:32:32.833596 , 35.895 ,0.0 ,933
2017-05-23 01:32:42.895217 , 35.407 ,0.0 ,933
2017-05-23 01:32:52.954795 , 36.384 ,0.0 ,933
2017-05-23 01:33:03.014191 , 36.384 ,0.0 ,933
2017-05-23 01:33:13.073659 , 36.384 ,0.0 ,933
2017-05-23 01:33:23.133122 , 35.895 ,0.0 ,933
2017-05-23 01:33:33.192659 , 36.384 ,0.0 ,933
2017-05-23 01:33:43.252135 , 36.384 ,0.0 ,933
2017-05-23 01:33:53.311516 , 35.895 ,0.0 ,933
2017-05-23 01:34:03.371070 , 35.895 ,0.0 ,933
2017-05-23 01:34:13.423550 , 35.895 ,0.0 ,933
2017-05-23 01:34:23.489947 , 35.895 ,0.0 ,933
2017-05-23 01:34:33.549498 , 36.384 ,0.0 ,933
2017-05-23 01:34:43.609044 , 36.384 ,0.0 ,933
2017-05-23 01:34:53.668391 , 35.895 ,0.0 ,933
2017-05-23 01:35:03.727801 , 35.895 ,0.0 ,933
2017-05-23 01:35:13.787471 , 35.895 ,0.0 ,933
2017-05-23 01:35:23.846762 , 35.895 ,0.0 ,933
2017-05-23 01:35:33.906351 , 35.895 ,0.0 ,933
2017-05-23 01:35:43.963641 , 35.895 ,0.0 ,933
2017-05-23 01:35:54.025273 , 35.895 ,0.0 ,933
2017-05-23 01:36:04.084883 , 35.895 ,0.0 ,933
2017-05-23 01:36:14.144593 , 36.384 ,0.0 ,594
2017-05-23 01:36:24.203723 , 36.384 ,0.0 ,594
2017-05-23 01:36:34.263135 , 35.895 ,0.0 ,594
2017-05-23 01:36:44.322718 , 35.895 ,0.0 ,594
2017-05-23 01:36:54.382073 , 36.384 ,0.0 ,594
2017-05-23 01:37:04.438836 , 36.384 ,0.0 ,594
2017-05-23 01:37:14.500953 , 36.384 ,0.0 ,594
2017-05-23 01:37:24.560587 , 35.895 ,0.0 ,594
2017-05-23 01:37:34.620072 , 35.895 ,0.0 ,594
2017-05-23 01:37:44.679479 , 36.384 ,0.0 ,594
2017-05-23 01:37:54.738834 , 36.384 ,0.0 ,594
2017-05-23 01:38:04.798383 , 35.895 ,0.0 ,594
2017-05-23 01:38:14.857990 , 35.895 ,0.0 ,594
2017-05-23 01:38:24.917336 , 36.384 ,0.0 ,594
2017-05-23 01:38:34.976847 , 35.895 ,0.0 ,594
2017-05-23 01:38:45.036405 , 36.384 ,0.0 ,594
2017-05-23 01:38:55.095814 , 35.895 ,0.0 ,594
2017-05-23 01:39:05.155346 , 36.384 ,0.0 ,594
2017-05-23 01:39:15.214903 , 36.384 ,0.0 ,594
2017-05-23 01:39:25.274301 , 35.895 ,0.0 ,594
2017-05-23 01:39:35.333715 , 36.384 ,0.0 ,594
2017-05-23 01:39:45.393059 , 36.384 ,0.0 ,594
2017-05-23 01:39:55.452595 , 35.895 ,0.0 ,594
2017-05-23 01:40:05.512151 , 35.895 ,0.0 ,594
2017-05-23 01:40:15.571731 , 36.384 ,0.0 ,594
2017-05-23 01:40:25.630957 , 36.384 ,0.0 ,594
2017-05-23 01:40:35.690515 , 35.895 ,0.0 ,594
2017-05-23 01:40:45.750072 , 36.384 ,0.0 ,594
2017-05-23 01:40:55.803561 , 35.895 ,0.0 ,594
2017-05-23 01:41:05.868969 , 35.895 ,0.0 ,594
2017-05-23 01:41:15.928242 , 35.895 ,0.0 ,594
2017-05-23 01:41:25.987929 , 35.895 ,0.0 ,594
2017-05-23 01:41:36.047605 , 35.895 ,0.0 ,594
2017-05-23 01:41:46.107571 , 36.384 ,0.0 ,594
2017-05-23 01:41:56.166520 , 35.895 ,0.0 ,594
2017-05-23 01:42:06.225971 , 36.384 ,0.0 ,594
2017-05-23 01:42:16.285568 , 35.895 ,0.0 ,594
2017-05-23 01:42:26.344854 , 36.384 ,0.0 ,594
2017-05-23 01:42:36.404482 , 36.384 ,0.0 ,594
2017-05-23 01:42:46.463770 , 36.384 ,0.0 ,594
2017-05-23 01:42:56.523200 , 35.895 ,0.0 ,594
2017-05-23 01:43:06.590812 , 35.895 ,0.0 ,594
2017-05-23 01:43:16.642309 , 36.384 ,0.0 ,594
2017-05-23 01:43:26.701655 , 35.895 ,0.0 ,594
2017-05-23 01:43:36.761276 , 35.895 ,0.0 ,594
2017-05-23 01:43:46.820740 , 35.895 ,0.0 ,594
2017-05-23 01:43:56.880103 , 36.384 ,0.0 ,594
2017-05-23 01:44:06.939506 , 36.384 ,0.0 ,594
2017-05-23 01:44:16.999138 , 36.384 ,0.0 ,594
2017-05-23 01:44:27.058803 , 35.895 ,0.0 ,594
2017-05-23 01:44:37.125423 , 35.895 ,0.0 ,594
2017-05-23 01:44:47.177822 , 35.407 ,0.0 ,594
2017-05-23 01:44:57.237304 , 35.895 ,0.0 ,594
2017-05-23 01:45:07.296461 , 35.895 ,0.0 ,594
2017-05-23 01:45:17.356081 , 35.895 ,0.0 ,594
2017-05-23 01:45:27.416042 , 35.895 ,0.0 ,594
2017-05-23 01:45:37.490760 , 36.384 ,0.0 ,594
2017-05-23 01:45:47.534642 , 36.384 ,0.0 ,594
2017-05-23 01:45:57.594177 , 36.384 ,0.0 ,594
2017-05-23 01:46:07.653819 , 35.895 ,0.0 ,594
2017-05-23 01:46:17.712942 , 35.895 ,0.0 ,410
2017-05-23 01:46:27.773988 , 35.895 ,0.0 ,410
2017-05-23 01:46:37.833593 , 35.895 ,0.0 ,410
2017-05-23 01:46:47.891146 , 35.895 ,0.0 ,410
2017-05-23 01:46:57.943600 , 35.407 ,0.0 ,410
2017-05-23 01:47:08.243533 , 36.873 ,0.0 ,410
2017-05-23 01:47:18.304386 , 35.895 ,0.0 ,410
2017-05-23 01:47:28.353609 , 36.873 ,0.0 ,410
2017-05-23 01:47:38.423827 , 35.895 ,0.0 ,410
2017-05-23 01:47:48.479260 , 35.895 ,0.0 ,410
2017-05-23 01:47:58.538775 , 36.384 ,0.0 ,410
2017-05-23 01:48:08.598287 , 35.895 ,0.0 ,410
2017-05-23 01:48:18.657745 , 35.895 ,0.0 ,410
2017-05-23 01:48:28.717066 , 35.895 ,0.0 ,410
2017-05-23 01:48:38.776636 , 35.895 ,0.0 ,410
2017-05-23 01:48:48.833572 , 35.895 ,0.0 ,410
2017-05-23 01:48:58.895645 , 35.895 ,0.0 ,410
2017-05-23 01:49:08.955091 , 35.895 ,0.0 ,410
2017-05-23 01:49:19.014549 , 36.384 ,0.0 ,410
2017-05-23 01:49:29.080398 , 36.384 ,0.0 ,410
2017-05-23 01:49:39.133568 , 35.895 ,0.0 ,410
2017-05-23 01:49:49.192837 , 35.895 ,0.0 ,410
2017-05-23 01:49:59.252335 , 35.895 ,0.0 ,410
2017-05-23 01:50:09.311886 , 35.895 ,0.0 ,410
2017-05-23 01:50:19.371425 , 35.895 ,0.0 ,410
2017-05-23 01:50:29.430783 , 36.384 ,0.0 ,410
2017-05-23 01:50:39.490403 , 35.895 ,0.0 ,410
2017-05-23 01:50:49.550024 , 35.895 ,0.0 ,410
2017-05-23 01:50:59.609409 , 35.895 ,0.0 ,410
